;primary;primary;primary;primary;primary;primary;primary;primary;primary;primary;primary;primary;primary;primary;primary;primary;primary;primary;primary;primary;primary;primary;primary;primary;primary;primary;primary;primary;primary;primary;primary;primary;primary;primary;primary;primary;primary;primary;primary;primary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary
;offer_prices;offer_prices;offer_prices;offer_prices;offer_prices;offer_prices;offer_prices;offer_prices;offer_prices;offer_prices;offer_prices;offer_prices;offer_prices;offer_prices;offer_prices;offer_prices;offer_prices;offer_prices;offer_prices;offer_prices;transactional_prices;transactional_prices;transactional_prices;transactional_prices;transactional_prices;transactional_prices;transactional_prices;transactional_prices;transactional_prices;transactional_prices;transactional_prices;transactional_prices;transactional_prices;transactional_prices;transactional_prices;transactional_prices;transactional_prices;transactional_prices;transactional_prices;transactional_prices;offer_prices;offer_prices;offer_prices;offer_prices;offer_prices;offer_prices;offer_prices;offer_prices;offer_prices;offer_prices;offer_prices;offer_prices;offer_prices;offer_prices;offer_prices;offer_prices;offer_prices;offer_prices;offer_prices;offer_prices;transactional_prices;transactional_prices;transactional_prices;transactional_prices;transactional_prices;transactional_prices;transactional_prices;transactional_prices;transactional_prices;transactional_prices;transactional_prices;transactional_prices;transactional_prices;transactional_prices;transactional_prices;transactional_prices;transactional_prices;transactional_prices;transactional_prices;transactional_prices
yearquarter;Bialystok;Bydgoszcz;Gdansk;Gdynia;Katowice;Kielce;Krakow;Lublin;Lodz;Olsztyn;Opole;Poznan;Rzeszow;Szczecin;Warszawa;Wroclaw;Zielona_Gora;7miast;10miast;6miast_bez_Warszawy;Bialystok;Bydgoszcz;Gdansk;Gdynia;Katowice;Kielce;Krakow;Lublin;Lodz;Olsztyn;Opole;Poznan;Rzeszow;Szczecin;Warszawa;Wroclaw;Zielona_Gora;7miast;10miast;6miast_bez_Warszawy;Bialystok;Bydgoszcz;Gdansk;Gdynia;Katowice;Kielce;Krakow;Lublin;Lodz;Olsztyn;Opole;Poznan;Rzeszow;Szczecin;Warszawa;Wroclaw;Zielona_Gora;7miast;10miast;6miast_bez_Warszawy;Bialystok;Bydgoszcz;Gdansk;Gdynia;Katowice;Kielce;Krakow;Lublin;Lodz;Olsztyn;Opole;Poznan;Rzeszow;Szczecin;Warszawa;Wroclaw;Zielona_Gora;7miast;10miast;6miast_bez_Warszawy
1.10.2011;4825;4880;5910;6441,292638;5412,732734;4876,306415;7039;5031;5038;4772,637;4837,139128;6203,601386;4271;5000;7826,248644;6370;3764;6948;4895,989339;6460;4601;4626;5506;6313,129299;4603,599668;4768,498926;6711;4644;4793;4703;4675,772406;6218,923224;4239;4847;7225,681702;5720;3747;6486,501218;4589,976162;6072,067594;4754;3923;6241,911834;6462,59635;4152,491379;4535,635855;6989;5050;3990;4625;4174,976962;5736,534774;4791;4704;9363,30248;6397;3555;7119,275407;4489,106072;5888,095685;4349;3625;5316,24544;5369,616676;3355,634615;4238,803247;6224;4989;3939;4395,399;3863,545543;5254,220527;4522;3990;7888,94602;5728;3078;6237,22089;4097,438689;5313,167789
1.01.2012;4776;4846;6248;6879;4740,797565;4982,137276;7111,896885;5080;5176;4775,016;4834,995969;6183,136513;4457;4951,047056;7879,183433;6406;3756;6978;4805,547766;6527;4577;4520;5594;6106;4678,79281;4662,529862;6637,001747;4935;4610;4663;4644,739108;5931,560452;4138;4734,917534;6966,769914;5606;3750;6207,759781;4600,997489;5804,714281;4724;3885;6384;6370;4052,694805;4510,469226;6775,557221;5057;4006;4628;4171,11878;5604,162838;4801;4586,213396;9110,861571;6367;3570;7024,243221;4438,229399;5866,016672;4304;3503;5295;5219;3317,746377;4217,559537;6489,408465;4848;3647;4250,606;3744,720823;5395,793324;4325;3996,317904;7601,062879;5533;3064;6065,957596;4011,196648;5253,881841
1.04.2012;4731;4851;6357,566713;6119,040245;5351,42082;5070,749808;7082,54425;5134;4948;4787,653;4832,044687;6058,024276;4565;4973;8122,658551;6467;3734;6966;4902,559293;6348;4384;4686;5604,392771;6603,655005;4443,222454;4944,016351;6616,384553;4906;4668;4451,95;4557,261871;5880,134897;4135;4762;7042,943541;5808;3602;6298,579533;4573,985597;5884,22555;4674;3932;6309,517713;6475,044341;4121,547177;4545,122523;6724,241038;5076;4033;4632;3981,225396;5534,707418;4905;4431;9035,278113;6307;3621;6950,700028;4442,251322;5788,250524;4018;3429;5113,221297;5131,005073;3399;3941,154998;6010,84136;4805;3587;4268,471;3828,630994;5159,026533;4422;3944;7522,351068;5357;3186;5873,204154;3962,704006;4971,546503
1.07.2012;5011;4859;6475;6278,626591;5411,423281;5219,014369;6893,044091;5111;4969;4840;4828,528614;6160,990375;4507;4981,844887;7874,934938;6267;3744;6846;4962,067379;6303;4507;4502;5554,577855;6439,355877;5003,604829;5160,697559;6710,523506;4864;4473;4480;4428,306471;5978,397532;4496;4759,431291;6756,710121;5521;3673;6103,610399;4678,61213;5739,382344;4588;3606;6273,735973;6451,446004;4057,384106;4464,390751;6617,044522;5065;3794;4544;4065,773264;5518,544323;4935;4441,71283;8899,903619;6182;3493;6852,558054;4359,621961;5711,553662;4177;3405;5268,624884;4473,896821;3370,8;3986,943379;6096,412756;4886;3418;4202,356;3739,983134;5074,18737;4547;3810,689612;7247,428278;5477;3184;5737,65471;3932,987151;4948,319906
1.10.2012;4951;4787;6513,995835;6186,072692;5317,691757;5109,780495;6773,493746;5043;4646;4570,101;4828,525864;6130,552004;4555;4985,891367;7695,079809;6069;3653;6679;4889,242813;6123;4357;4615;5335,860958;6002,137066;5685,23043;4515,760472;6416,814134;4699;4536;4556;4203,178877;5338,923826;4407;4567,484188;6466,028356;5593;3691;5931,070313;4636,33712;5631,258184;4583;3882;6239,752398;6474,532208;4137,881356;4469,150603;6648,378213;4995;3854;4465;4012,606578;5446,26714;4912;4336,21145;8767,548407;6100;3504;6792,331121;4378,99554;5691,985083;3797;3371;4902,674964;5208,817301;3356,536082;3829,325819;6115,323983;4588;3341;4081,227;3752,737025;5067,304215;4549;3750,270423;7237,902079;5401;2978;5720,317001;3807,42909;4975,960572
1.01.2013;4965;4934;6452,584084;6063,427935;5526,309706;5061,172993;6361,697466;5126;4898;4597,9;4821;6382,25277;4463;4836,288489;8076,076627;6031;3634;6783;4877,076944;6002;4610;4855;5291,97437;5732,08353;5103,59987;4647,241536;5926,333424;4679;4629;4394,538;4428;6147,073173;4467;4547;6989,640327;5430;3655;6031,496802;4604,18138;5482,207335;4576;3639;6277,900086;6608,042592;3955,349112;4366,749659;6644;4491;3975;4364,798;4073,757758;5406,260311;4908;4434,355432;8606,018177;5959;3533;6738,245154;4304,431345;5700,982622;3899;3434;5019,568987;4613,478582;3115,8;3691,436418;5931;4917;3422;3967,735;3688,992381;4807,062289;4422;3807,600788;6686,79975;4999;2867;5445,363477;3766,467072;4759,883419
1.04.2013;4936;5131;6403;6582,399349;5816,815822;5075,341172;6265,893816;5014;4811;4647,425;4808,917721;6334,477905;5141;4774,034191;8080,505448;5970;3613;6824;5000,35999;6097;4428;4815;5682;6082,71525;5232,116858;4646,013467;6298,649024;4943;4531;4478,264;4526,406356;5997,617408;4383;4581,208721;7018,096418;5603;3623;6165,583879;4648,544613;5681,97393;4546;3713;6151,726332;6337,038981;4000,757732;4338,056975;6488,576066;4858;4058;4424,725;4062,40255;5657,191112;4890;4170,886441;8637,967322;5986;3485;6739,758877;4277,274918;5678,24251;3728;3349;4943,031372;4563,606988;3222,144279;3706,767587;5679,915142;4703;3360;4046,152;3618,868197;4931,518433;4425;3741,084433;6866,704821;4979;3314;5504,858523;3817,42773;4757,748402
1.07.2013;4949;5185;6397,896552;6824,496014;5897,766456;4883,549743;6071,463798;5140;4780;4855,693;4674,422429;6341,773667;5148;4827,823417;8145,839738;5997;3613;6737;5039,059362;5920;4526;4896;5794,389078;6646,396466;4670,342903;4717,680351;5895,29829;4770;4388;4559,693;4616,53108;5913,432943;4680;4443,709902;7172,740615;5605;3606;6227,263262;4608,358138;5679,093587;4520;3607;6007,492147;6618,06193;3973,015081;4330,152709;6585;4935;4018;4389,594;4246,385146;5628,480284;4910;4151,627353;8544,233966;5984;3516;6746,014532;4279,250545;5730,414732;3755;3357;4871,0524;4327,925395;3253,809643;3933,494979;5884;4273;3469;4028,49;3832,11208;5041,801968;4462;3848,284967;6971,053425;5094;2895;5587,236124;3771,405684;4816,022097
1.10.2013;4938;5279;6568;6313,644507;5455,738289;4882,119822;6122,340669;5017;4768;4866,636;4426,262859;6417,455132;5102;4895,961521;8088,267196;5928;3674;6745;4980,959225;5928;4493;4528;6154,847039;6003,475789;4529,311796;4651,074141;5782,45488;4796;4423;4510,615;4638,233079;5867,854568;4821;4741,504588;7427,495038;5693;3625;6314,232408;4588,222108;5664,016381;4494;3736;6136,02778;6629;3927,873016;4215,414086;6537;4901;3978;4417,783;4174,431415;5717,871644;4934;4247,234668;8626,628782;6098;3447;6793,683466;4282,765897;5768,378783;3670;3403;4798;4623,91978;3300,826797;3908,934427;5827;4392;3400;4022,207;3714,219566;5062,060532;4491;3825,045467;7188,567566;5037;3141;5664,315186;3797,433474;4814,835407
1.01.2014;4856;5040;6090,446853;6943,809937;5530,761726;4851,655445;6472,42678;5009;4808;4861,926;4457,94735;6669,886702;5123;4878,647952;8005,404657;6016;3693;6744,943493;4940,853649;6047,009667;4501;4601;5501,162748;6071,846156;4531,850262;4587,361297;5999,943164;4643;4433;4492,57;4370,24557;6145,525564;4515;4732,029038;7298,319227;5668;3620;6196,321694;4545,792278;5598,987917;4510;4019;6102,824807;6410;3915,265;4215,323184;6754,220114;4886;3984;4442,918;3974,73895;5830,057071;4946;4370,115025;8622,175843;6096;3473;6807,13243;4336,60872;5795,592151;3712;3342;4791;4817;3377,612903;3869,885639;5730,514512;4382;3464;4004,73;3731,778965;5008,4747;4384;3823,555692;7169,819091;5100;2994;5637,599031;3789,660322;4783,67879
1.04.2014;4840;4951;6232;6341,230549;5601,897444;4878,214654;6433,618869;4924;4936;4937,435;4563,908051;6560,276163;5027;4844,039618;7924,025628;6092;3784;6695,696501;4969,252092;6013,350692;4488;4808;5977;5648,444865;4973,863138;4622,853785;6172,010463;4917;4533;4461,085;4390,327026;6116,460736;4828;4699,143747;7315,61455;5860;3688;6251,997106;4682,428022;5685,48889;4450;3536;6073,014594;6492;4045,571695;4186,474627;6682,360634;4884;3915;4420,129;4231,231428;5742,140281;4908;4293,829977;8690,682868;5899;3459;6774,832688;4269,419472;5707,111876;3685;3416;5021;4716;3338,958333;3738,8724;5937;4441;3421;4137,872;3793,887019;4969,714239;4455;3709,749249;7331,508016;5087;3179;5742,58899;3854,150851;4857,069898
1.07.2014;4885;5100;6074;6328,332147;5397,031063;4767,404433;6214,309634;4922;4932;4929,2;4730,889147;6551,987411;5040;4875,727324;7819,356025;6050;3769;6647,743886;4932,728433;5996,03285;4431;4797;5805;6036,681099;5015,422863;4577,564755;5970,209272;4843;4661;4690,021;4608,712055;6022,054271;4649;4745,115764;7445,527182;5921;3736;6316,739139;4686,288276;5700,406206;4443;3758;5858,060095;6657;4026,949495;4174,161826;6644,171698;4831;3907;4405,312;4096,663251;5805,923406;4933;4273,124494;8625,77618;5980;3429;6764,324702;4275,412318;5726,920784;3701;3514;5023;4734;3563,149153;3867,693502;5929,6109;4487;3361;4043,741;3783,863712;4994,488718;4551;3762,148836;7365,298534;5100;3277;5751,932751;3837,657335;4852,789257
1.10.2014;4909;5149;6289,228883;6004,743866;5544,663594;4750,275216;6491,090375;5005;4861;4941,912;4771,918808;6546,295554;5034;4892,077687;7691,358071;6075;3784;6598,56468;4979,321089;5993,876;4570;4618;5785,164605;5877,1407;4906,688437;4601,542915;5722,171748;4967;4656;4735,94;4650,830749;6225,140501;4709;4840,629329;7314,723077;5793;3750;6212,847049;4708,717463;5605,359632;4445;3830;5872,587622;6466;3917,611702;4147,647637;6860,480191;4854;3892;4316,006;4109,176153;5693,839641;4953;4306,817873;8635,84566;6017;3509;6758,914618;4276,409039;5712,883797;3702;3450;5008;4617;3347,712687;3703,328319;5833,822139;4444;3490;4006,887;3900,643809;5010,181495;4582;3986,128864;7386,722247;5194;2990;5761,754556;3790,27354;4856,145213
1.01.2015;4881;5200;6492,288428;6201,398813;5630,474968;4856,137925;6564,528925;5008;4863;4971,117;4802,074578;6599,738677;5245;4955,460734;7839,312623;5964;3808;6693,560862;5024,537567;6054,33214;4526;4619;5950,924168;5777,734001;4794,636422;4736,14258;5860,678424;4920;4578;4723,725;4726,986278;6306,811928;4857;4779,298709;7395,596806;5988;3647;6307,482981;4694,255817;5694,110169;4423;3685;5981,750369;6324,042402;3928,250457;4053,290428;7030;4844;3923;4347,683;4141,302218;5847,73708;4959;4305,212587;8607,919481;5901;3480;6771,117545;4251,462027;5747,451042;3665;3531;5166,416263;4873,818864;3541,630435;3663,459442;6197;4424;3342;4054,533;3784,977536;4969,569608;4485;3732,226848;7334,787729;5245;2985;5759,222241;3816,531201;4881,145197
1.04.2015;4838;5092;6671,324659;6356,791628;5632,311244;4844,072869;6720;4966;4906;4799,208;4800,994464;6526,581786;5082;4812,858416;7872,092154;6077;3813;6757,409228;4948,124487;6135,75582;4606;4720;5749,018427;6162,270702;4897,975629;4506,621021;5896;4980;4687;4807,061;4427,062365;6209,111959;4990;4822,475183;7509,905954;6068;3743;6352,177838;4717,280061;5707,143885;4463;3765;5949,310307;6187,428412;3978,214756;4028,789404;6977,530488;4953;3865;4301,004;4157,010736;5830,809444;5010;4393,39987;8552,515045;5812;3443;6705,547839;4299,697347;5676,216138;3745;3567;5112,695951;5125,734967;3444,094584;3716,813066;6157,192115;4386;3442;4025,231;3861,482461;4984,737454;4533;3812,700903;7308,474039;5116;2897;5791,095246;3835,049851;4945,446179
1.07.2015;4790;5121;6416,414482;6583,925767;5509,348811;4782,548944;6658;5108;4881;4746,8;4781,357829;6482,168237;5038;4851,451065;7807,028089;6135;3835;6709,996714;4949,50507;6098,333141;4613;4745;6089,023901;6710,131466;5003,394397;4548,784498;6311,502168;5017;4676;4616,611;4428,623188;6228,153566;4596;4696,407342;7557,10591;6044;3749;6486,072894;4699,012356;5893,247317;4402;3949;5993,170938;6312,031402;3936,15102;4066,858352;6947,759904;4884;3872;4339,689;4200,091277;5408,847422;4973;4196,115969;8565,0265;5930;3421;6713,671659;4280,573558;5681,89469;3857;3573;5114;4962,246775;3434,139241;3684,417274;6095,157525;4534;3376;4046,988;3948,946004;5098,862401;4435;3892,277809;7447,388579;5263;3101;5869,044489;3877,750014;4989,418906
1.10.2015;4886;5088;6487,950391;6264,550361;5511,275502;4878,024031;6524,534146;5172;4831;4848,315;4599,088373;6511,799893;5126;4814,649161;7788,873947;6245;3870;6683,508944;4976,066925;6067,336682;4519;4819;6030,863083;6333,692414;5048,501745;4619,943713;6357,267456;4913;4697;4763,696;4366,039013;6234,407476;4868;4609,02818;7461,922544;6109;3785;6457,862566;4708,439779;5885,65292;4456;3774;6132,55;6402,07;3909,226235;4034,514437;6794,804965;4893;3850;4309,579;4232,34433;5729,950071;4954;4218,154582;8655,338126;5914;3439;6767,309968;4254,363508;5715,094623;3890;3562;5441,34;4879,44;3442,304909;3589,443426;5938,903377;4561;3341;4059,701;3837,583003;5060,426069;4463;3740,6567;7401,106206;5177;3146;5823,177556;3856,202425;4943,7835
1.01.2016;4850;5148;6635,995494;6505,886577;5423,910366;4837,772803;6524;5050;4773;4806,437;4577,015404;6424,69546;4986;4872,502136;7877,689;6190;3873;6731,081743;4948,040131;6076,187112;4594;4831;6451,939954;6208,749622;5029,888686;4710,342172;6239;4995;4738;4737,089;4368,945773;6245,974311;4806;4669,528262;7639,388136;5993;3777;6523,470003;4737,825756;5889,167841;4488;3875;6192,65;6406,7;3920,091691;4026,06661;6827,493189;4947;3940;4373,775;4186,524499;5940,923006;4916;4413,482542;8657,874;5951;3447;6807,756461;4306,811398;5776,669185;3986;3574;5364;4699,13;3531,037333;3606,694814;5884,120569;4449;3277;4125,531;3805,064386;5064,987299;4623;3787,391981;7433,749778;5216;3086;5794,783442;3880,04853;4881,231273
1.04.2016;4832;5153;6581,282976;6963,510238;5372,200362;4832,588411;6670,440829;5095;4894;4787,561;4640,6065;6457,748962;5013;4884,663618;7648,558;6201;3880;6694,081061;4947,980957;6140,990022;4615;4834;6185,232954;6391,451833;4867,994588;4685,483918;6342,941735;5035;4646;4728,746;4350,12375;6297,619258;4852;4832,378838;7582,883;6218;3781;6520,361525;4748,427519;5917,453741;4536;3834;6319;6795,02;3970,725375;4004,124426;6756,323281;4990;4009;4379,97;4221,202959;6040,453384;4914;4348,675236;8720,911842;5984;3500;6866,471901;4310,165916;5832,975576;4000;3715;5521;5154,79;3499,984981;3558,020427;5740,253838;4568;3347;4121,562;3919,628764;5176,636882;4591;3996,50775;7355,384857;5201;3060;5798,813319;3938,945876;4931,321777
1.07.2016;4684;5246;6535,657037;6948,962431;5365,416333;4685,500338;6525,678267;5244;4900;5173,66;4488,19714;6452,69172;4952;4871,04643;7771,718118;6335;3880;6773,875678;4967,180381;6201,540097;4596;4954;6283,464884;6630,784716;5172,911056;4581,252848;6298,207394;4976;4727;4934,868;4431,86064;6195,179198;5019;4793,27868;7696,128493;6162;3836;6578,307312;4817,490018;5951,307177;4578;3909;6226,18;6729,56;3988,051153;4058,493528;6837;4992;4036;4352,937;4365,735914;6092,564564;4954;4381,332968;8777,941343;6062;3526;6912,418538;4351,19142;5872,745633;3933;3692;5555,35;5030,23;3636,470852;3620,194008;5819,879912;4559;3284;4215,903;4001,661829;5236,398488;4514;4006,348206;7308,609823;5332;3267;5826,037646;3985,256021;4999,308851
1.10.2016;4707;5250;6549,534791;6841,708524;5293,116207;4679,415995;6711;5202;5110;5559,423;4500,682187;6402,75587;4842;4875,361071;7638,064611;6443;3891;6796,000794;4975,830609;6324,32781;4505;4852;6481,188639;6975,271902;5037,853819;4558,990677;6451;5212;4850;4990,943;4686,188644;6303,872273;5036;4822,569052;7686,00209;6163;3858;6661,92267;4825,234576;6074,710696;4568;4048;6455,36;6653,74;3957,204143;4008,009204;6910;4980;4096;4383,912;4253,583085;6122,678409;4953;4349,94947;8708,571517;6165;3599;6951,517742;4353,233034;5972,295618;4078;3782;5609,67;5140,94;3577,144498;3455,673046;5951,252004;4680;3417;4127,214;3934,674396;5281,687242;4642;3998,351115;7555,880697;5480;3073;5976,593828;3987,633695;5096,442824
1.01.2017;4844;5289;6461,539187;6869,847209;5361,973542;4676,573056;6618,933651;5123;4943;5565,576;4690,696831;6429,217447;4811;5051,728183;7706,529322;6460;3890;6781,484623;5030,33147;6295,197699;4612;4971;6430,393973;6710,381668;5113,692783;4614,109961;6372,824416;5095;4792;4898,89;4528,959688;6263,225774;4801;4694,383251;7562,114718;6136;3851;6575,977944;4803,147673;6026,936618;4580;4123;6565,672032;6822,449706;3929,432482;4091,044086;6859,131862;5047;4149;4436,622;4394,749319;5954,880147;4995;4431,269447;8815,734;6253;3596;7020,664873;4406,793468;6020,256207;4015;3779;5778,493729;4970,945383;3527,526992;3501,506519;5979,158048;4651;3509;4091,211;4006,296051;5154,349982;4651;3995,45274;7428,848;5390;3110;5936,263433;3967,845725;5104,683334
1.04.2017;4874;5397;6775,257954;6785,406901;5383,332366;4757,157218;6746,158351;5210;5180;5481,031;4741,426987;6434,689785;5054;5772,251961;7739,707327;6461;3912;6870,992662;5195,716493;6378,116861;4687;4945;6500,627809;6732,012446;5095,3992;4544,821227;6583,491292;4953;4940;4997;4657,14762;6260,456674;4894;5235,771641;7682,575699;6314;3861;6687,291072;4891,042229;6131,407627;4597;4195;6969,521517;7186,266147;3944,791958;4064,923442;6992,494976;5073;4203;4471,263;4521,894058;6079,523156;5023;4452,870276;8884,968;6267;3599;7116,381505;4432,196716;6130,732277;4040;3792;6030,469902;5753,73857;3551,314721;3612,205923;6038,028475;4630;3588;4260,357;4211,611395;5465,476146;4763;4138,153488;7820,91;5445;3393;6178,164105;4047,291418;5263,138054
1.07.2017;5096;6028;7329,19579;7258,821023;5438,574466;4779,658392;6931,476461;5134;5147;5449,56;4760,665871;6479,397335;4990;5845,339774;7788,432381;6390;3922;6953,268544;5342,114782;6485,906802;4463;5330;6816,26096;7174,530463;5226,45483;4546,893628;6810,247591;5243;4911;4929,41;4758,87813;6378,695371;4962;5358,816111;7819,855952;6433;3861;6874,931305;4982,006439;6346,390561;4597;4285;7035,25;7204,31;3899,194946;4117,166168;7204,804694;5102;4241;4449;4580,940187;6052,790677;5121;4649,960729;9008,711;6293;3617;7260,563381;4489,608283;6286,304687;3998;3987;6065,28;5798,89;3805,486301;3652,744099;6347,378557;4765;3762;4199;4221,233926;5432,929069;4744;4265,429031;8019,952;5764;3336;6373,529317;4141,088028;5455,962969
1.10.2017;5066;6041;7370,844583;7954,689089;5479,364502;4761,515021;6923,77173;5209;5332;5600;4758,122397;6550,619345;4992;5616,684274;8019,756102;6526,141896;3937;7121,466755;5347,710578;6621,951504;4587;5177;6829,488041;6901,968757;5266,250419;4689,069236;6755,043946;5093;5148;5593,45;4793,777034;6382,4;4842;5468,32068;7750,880271;6389;3873;6829,06574;5030,557202;6313,494678;4746;4328;7345,06676;7383,299915;4012,854317;4189,23451;7593,251187;5142;4314;4516;4585,990231;6349,403049;5225;4632,984195;9235,344;6365,474749;3686;7443,830212;4554,038702;6445,402932;4199;4004;6337,12345;5919,723632;3698,409314;3654,804017;6275,765918;4879;3784;4312;4285,106762;5549,615781;4677;4316,447102;8053,854;5906;3358;6445,020742;4186,668446;5548,403145
1.01.2018;5095;6196;8053,928994;7855,476059;5376,905254;4868,926655;6918,257455;5284;5524;5708,96;5020,804608;6676,285946;4952;5660,189207;8201,149282;6745;3931;7307,297304;5396,822908;6808,687907;4944;5635;7254,886886;6851,47935;5217,348369;4591,489259;6795,534794;5473;5211;5363,686;4704,297237;6429,930362;4929;5257,308212;7964,892386;6508;3863;6980,260924;5160,110149;6431,353379;4921;4460;7727,435133;7301,353051;4314,63285;4308,87564;7767,100556;5139;4432;4653,751;4787,423821;6524,634552;5394;4752,461325;9346,346763;6422,746129;3757;7594,091456;4695,78507;6617,543562;4254;4102;6484,575699;6098,132604;3980,833333;3704,782272;6357,378792;4782;4022;4242,686;4371,285267;5620,13979;4945;4375,348474;8047,135688;5841;3495;6478,025354;4267,254497;5603,545827
1.04.2018;5236;6123;8421,690002;7911,930385;5779,701146;4868,76;6902,119274;5364;5475;5811,48;5070,307178;6866,286782;5257;5759,036231;8610,518284;7020;3951;7528,190183;5496,591133;6924,60364;5052;5403;7543,476571;7080,415417;5464,118611;4797,976;6778,373999;5479;5206;5239,704;4993,706427;6735,463439;5170;5512,51121;8182,738187;6651;3899;7128,454246;5233,88382;6539,79082;5059;4488;8567,185005;8005,522037;4146,174497;4364,071911;8006,100737;5339;4642;4728,433;4971,853698;6651,531791;5414;4933,297917;9346,995351;6485;3827;7780,788928;4781,527024;6907,927776;4495;4181;6624,672572;6428,095911;4017,671202;3854,181028;6504,004783;4939;3959;4509,778;4608,674677;5777,019242;4989;4555,301468;8393,999957;6077;3554;6680,774744;4410,118937;5725,772526
1.07.2018;5401;6227;8293,091904;7640,721382;5844,903172;4851,587781;7040,135609;5676;5529;5793,91;5199,438629;6930,668099;5233;5941,41085;8887,606896;7145;4102;7641,433007;5646,026942;6946,06157;5351;5393;7256,830658;7417,874125;5486,889905;4804,82288;6944,889068;5545;5356;5311,443;5012,778437;6848,573656;5318;5671,639186;8537,825168;6750;3909;7341,146034;5319,085226;6674,050303;5134;4526;8739,879347;8559,816028;4173,058351;4364,873399;8059,374688;5295;4711;4867,118;5005,947143;6762,69157;5476;4975,474559;9611,981281;6491;3903;7978,930387;4807,447029;7068,816201;4682;4430;7148,977652;6562,036796;4204,311865;3882,665206;6786,773405;5001;4256;4554,065;4817,784924;5932,283874;5044;4781,077948;8603,638357;6159;3515;6940,534815;4553,818442;6009,477763
1.10.2018;5569;6427;8603,402564;9341,839717;6273,925446;5111,892136;7355,58897;5860;5663;5946,414;5263,646437;7032,572678;5210;6054,104883;9019,622871;7230;4306;7862,415672;5833,646827;7203,246141;5385;5429;7914,527126;7803,314461;5845,742319;4967,077231;7198,75615;5785;5507;5611,67;5312,083559;7016,985992;5227;5880,256457;8564,578476;6905;3994;7525,371663;5503,176535;6937,471104;5333;4684;8856,314989;8490,244023;4734,207384;4540,629589;8465,918824;5507;4811;5024,792;5191,663331;6939,316217;5659;5176,805763;10277,19357;6571;4311;8282,973162;5055,029868;7171,575908;4712;4560;7508,428871;6743,23034;4200,45584;3881,50986;6892,360808;5095;4465;4803,574;4875,428576;6113,539317;5106;4814,662744;8761,859186;6191;3822;7154,116547;4630,338408;6243,835924
1.01.2019;5640;6309;8267,423061;9205,569126;6417,642316;5101,383342;7623,270072;5866;5796;6083,302;5322,137814;7350,505611;5549;6243,824193;9426,992837;7457;4512;8097,177282;5917,754072;7344,149653;5422;5911;8262,364454;7990,141022;6539,488814;4999,16251;7427,256629;5874;5631;5576,708;5302,899747;7055,721625;5117;5960,421968;8771,154301;7032;4243;7674,141231;5675,859807;7055,957189;5718;4789;9415,155564;8668,086192;4953,182376;4749,884907;8697,028128;5641;5053;5253,82;5236,141063;6958,783868;5851;5453,245901;10287,43117;7339;4285;8514,343771;5251,160692;7513,867283;4896;4601;7350,71557;6810,47388;4438,453271;3968,042544;6912,058417;5176;4616;4822,701;4808,14674;6151,152457;5546;5074,109097;8984,515953;6267;3950;7231,243633;4783,939813;6235,329393
1.04.2019;5753;6340;9032,708277;9071,099223;6547,655949;5132,389886;7960,561979;5844;6010;6081,52;5645,645321;7233,264506;5792;6304,55289;9590,522282;7636;4670;8294,09206;5987,675096;7561,98233;5620;5930;8288,370137;8180,609053;6274,727063;5020,152215;7738,199268;5852;5853;5676,699;5222,317694;7086,543195;5523;6494,744538;8932,04925;7435;4496;7864,484859;5789,702561;7266,895594;5743;4970;9344,851362;9440,13914;4913,975128;4759,315863;8898,785147;5733;5116;5400,928;5313,157111;7073,270959;6132;5657,472988;10575,00647;7441;4486;8721,030208;5363,568935;7671,086085;5069;4914;7823,064238;7081,440799;4520,631675;4067,355169;7286,222393;5371;4596;5048,638;4978,443059;6339,259151;5697;5185,931863;9243,271549;6482;4203;7448,273899;4947,093827;6443,204503
1.07.2019;5916,260791;6415;9474,023817;9185,675256;6717,029486;5283,552874;8016,736752;5933;6027;6190,722;5698,433361;7390,789979;5799;6605,901207;9934,552237;7909;4727;8514,152522;6122,712498;7713,39918;5583,768923;6337;8533,896551;8321,185776;6745,506032;5220,400743;7785,909332;6158;5881;5871,841;5728,367036;7101,569695;6105;6649,788524;9188,448558;7661;4539;8018,156779;6061,352725;7361,632045;5794,11728;5252;9955,896709;9138,802566;5617,625;4796,671957;8912,858161;5965;5203;5536,087;5325,12493;7187,923251;6243;5786,017649;10815,52647;7572;4721;8911,365651;5624,799168;7831,840011;5315,076041;5050;7766,757507;7297,398209;4748,562297;4344,830872;7403,540598;5565;4708;5171,33;4992,842037;6447,667512;5708;5358,706316;9456,896814;6858;4354;7618,817733;5128,123683;6586,750979
